"KEGG.Entry","Metabolism","Pathway","Total.AMGs","Present.AMG.KOs","VIBRANT_AMG_pathways_ERR3015715.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675541.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","2","K09882,K09883","VIBRANT_AMG_pathways_ERR675541.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675542.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675542.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","1","K00657","VIBRANT_AMG_pathways_ERR675542.tsv"
"map00360","Amino acid metabolism","Phenylalanine metabolism","1","K05714","VIBRANT_AMG_pathways_ERR675542.tsv"
"map00362","Xenobiotics biodegradation and metabolism","Benzoate degradation","1","K01055","VIBRANT_AMG_pathways_ERR675542.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675543.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675543.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675543.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675544.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675545.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","2","K00558","VIBRANT_AMG_pathways_ERR675545.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675546.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675547.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K00873","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","1","K18649","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K00700","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K00873","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","1","K18649","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00680","Energy metabolism","Methane metabolism","1","K14940","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00920","Energy metabolism","Sulfur metabolism","3","K00390","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","1","K19005","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K00873","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","3","K00558","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00340","Amino acid metabolism","Histidine metabolism","1","K18649","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","3","K01916,K03462,K08281","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","1","K03525","VIBRANT_AMG_pathways_ERR675548.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","5","K04034,K09882,K09883,K22227","VIBRANT_AMG_pathways_ERR675548.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K21029","VIBRANT_AMG_pathways_ERR675548.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675549.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675549.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675549.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675549.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675549.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K21029","VIBRANT_AMG_pathways_ERR675549.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675550.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675550.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675550.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675550.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675550.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675550.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675551.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675551.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","1","K08679","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675552.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","2","K00558,K17398","VIBRANT_AMG_pathways_ERR675552.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","1","K00045","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K08678,K13010","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00360","Amino acid metabolism","Phenylalanine metabolism","1","K05714","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","1","K03639","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","1","K13326","VIBRANT_AMG_pathways_ERR675553.tsv"
"map00362","Xenobiotics biodegradation and metabolism","Benzoate degradation","2","K01055","VIBRANT_AMG_pathways_ERR675553.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K03639","VIBRANT_AMG_pathways_ERR675553.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675554.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K01610","VIBRANT_AMG_pathways_ERR675554.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01610","VIBRANT_AMG_pathways_ERR675554.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","1","K01610","VIBRANT_AMG_pathways_ERR675554.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","1","K01610","VIBRANT_AMG_pathways_ERR675554.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675555.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","2","K01711,K02377","VIBRANT_AMG_pathways_ERR675555.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K01711,K02377","VIBRANT_AMG_pathways_ERR675555.tsv"
"map00680","Energy metabolism","Methane metabolism","1","K00204","VIBRANT_AMG_pathways_ERR675555.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675555.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675555.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675556.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675556.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675556.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","1","K00850","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","1","K00850","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","2","K00850,K01840","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","2","K00850,K01784","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K01784,K01840","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00680","Energy metabolism","Methane metabolism","1","K00850","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","4","K00558","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","1","K05366","VIBRANT_AMG_pathways_ERR675557.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","1","K01719","VIBRANT_AMG_pathways_ERR675557.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675558.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675558.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K00700","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","1","K13010","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00360","Amino acid metabolism","Phenylalanine metabolism","1","K05714","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","1","K22227","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","1","K03183","VIBRANT_AMG_pathways_ERR675559.tsv"
"map00362","Xenobiotics biodegradation and metabolism","Benzoate degradation","1","K01055","VIBRANT_AMG_pathways_ERR675559.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00910","Energy metabolism","Nitrogen metabolism","1","K00262","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K00262","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","1","K00262","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","1","K05366","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","1","K00059","VIBRANT_AMG_pathways_ERR675560.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675560.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675561.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01208","VIBRANT_AMG_pathways_ERR675561.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675561.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K17398","VIBRANT_AMG_pathways_ERR675561.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","3","K01495,K06920,K09457","VIBRANT_AMG_pathways_ERR675561.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675562.tsv"
"map00910","Energy metabolism","Nitrogen metabolism","1","K00262","VIBRANT_AMG_pathways_ERR675562.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K00262","VIBRANT_AMG_pathways_ERR675562.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","1","K00262","VIBRANT_AMG_pathways_ERR675562.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","1","K05366","VIBRANT_AMG_pathways_ERR675562.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675563.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675563.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675564.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675564.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","1","K09457","VIBRANT_AMG_pathways_ERR675564.tsv"
"map00998","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - other antibiotics","1","K02078","VIBRANT_AMG_pathways_ERR675564.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675565.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K17398","VIBRANT_AMG_pathways_ERR675565.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675566.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01933","VIBRANT_AMG_pathways_ERR675566.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675566.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675567.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675568.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","1","K08679","VIBRANT_AMG_pathways_ERR675568.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675569.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K08678,K13010","VIBRANT_AMG_pathways_ERR675569.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","1","K03639","VIBRANT_AMG_pathways_ERR675569.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","1","K13326","VIBRANT_AMG_pathways_ERR675569.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K03639","VIBRANT_AMG_pathways_ERR675569.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K08678,K13010","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","1","K00558","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","1","K02169","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","1","K03639","VIBRANT_AMG_pathways_ERR675570.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","1","K13326","VIBRANT_AMG_pathways_ERR675570.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K03639","VIBRANT_AMG_pathways_ERR675570.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675571.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675571.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","3","K00558","VIBRANT_AMG_pathways_ERR675571.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","3","K01916,K03462,K08281","VIBRANT_AMG_pathways_ERR675571.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K21029","VIBRANT_AMG_pathways_ERR675571.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K16150","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","2","K08678,K13010","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00920","Energy metabolism","Sulfur metabolism","2","K00390","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","2","K00558","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","1","K00657","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","1","K00737","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","1","K03639","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","3","K00973,K01710,K13326","VIBRANT_AMG_pathways_ERR675572.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","2","K00973,K01710","VIBRANT_AMG_pathways_ERR675572.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","2","K00973,K01710","VIBRANT_AMG_pathways_ERR675572.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K03639","VIBRANT_AMG_pathways_ERR675572.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","1","K01491","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01756","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K01756","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","2","K19286,K21064","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","1","K00059","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","1","K01491","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","1","K04034","VIBRANT_AMG_pathways_ERR675573.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675573.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","2","K01756,K01933","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K01756","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","2","K00558","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","2","K00067,K01710","VIBRANT_AMG_pathways_ERR675574.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","2","K00067,K01710","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","1","K01710","VIBRANT_AMG_pathways_ERR675574.tsv"
"map00998","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - other antibiotics","1","K02078","VIBRANT_AMG_pathways_ERR675574.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","1","K01784","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K01200","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","1","K01784","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00440","Metabolism of other amino acids","Phosphonate and phosphinate metabolism","1","K06167","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","1","K00859","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","1","K00067","VIBRANT_AMG_pathways_ERR675575.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","1","K00067","VIBRANT_AMG_pathways_ERR675575.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675576.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","1","K00657","VIBRANT_AMG_pathways_ERR675576.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","1","K04487","VIBRANT_AMG_pathways_ERR675576.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","2","K19286,K21064","VIBRANT_AMG_pathways_ERR675576.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","1","K04034","VIBRANT_AMG_pathways_ERR675576.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","1","K04487","VIBRANT_AMG_pathways_ERR675576.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00920","Energy metabolism","Sulfur metabolism","1","K00390","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","2","K19286,K21064","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","1","K00059","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","1","K04034","VIBRANT_AMG_pathways_ERR675577.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_ERR675577.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_ERR675578.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","1","K16150","VIBRANT_AMG_pathways_ERR675578.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","1","K01491","VIBRANT_AMG_pathways_ERR675578.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","1","K01756","VIBRANT_AMG_pathways_ERR675578.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","1","K01756","VIBRANT_AMG_pathways_ERR675578.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","1","K07258","VIBRANT_AMG_pathways_ERR675578.tsv"
