"AMG.count","AMG.KO","AMG.KO.name","VIBRANT_AMG_counts_ERR3015715.tsv"
"2","K06167","phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K07260","vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00931","proB; glutamate 5-kinase [EC:2.7.2.11]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00764","purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K00067","rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K01710","E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]","VIBRANT_AMG_counts_ERR8958869.tsv"
"3","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K02372","fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K06949","rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K08281","pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00971","manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01069","gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01584","adiA; arginine decarboxylase [EC:4.1.1.19]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K22224","acdB; acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00975","glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958869.tsv"
"14","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K01737","queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]","VIBRANT_AMG_counts_ERR8958869.tsv"
"34","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K03527","ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01963","accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00820","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00133","asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K04486","E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00873","PK, pyk; pyruvate kinase [EC:2.7.1.40]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K15633","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K01662","dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]","VIBRANT_AMG_counts_ERR8958869.tsv"
"3","K00789","metK; S-adenosylmethionine synthetase [EC:2.5.1.6]","VIBRANT_AMG_counts_ERR8958869.tsv"
"3","K01012","bioB; biotin synthase [EC:2.8.1.6]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01610","E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K05601","hcp; hydroxylamine reductase [EC:1.7.99.1]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01243","mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01624","FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00566","mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00087","ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K00969","nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K02500","hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K07009","gatD; lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K18369","adh2; alcohol dehydrogenase [EC:1.1.1.-]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K00286","proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01810","GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]","VIBRANT_AMG_counts_ERR8958869.tsv"
"4","K06920","queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K02078","acpP; acyl carrier protein","VIBRANT_AMG_counts_ERR8958869.tsv"
"7","K22227","ahbD; heme synthase","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K16870","wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K01783","rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]","VIBRANT_AMG_counts_ERR8958869.tsv"
"2","K01916","nadE; NAD+ synthase [EC:6.3.1.5]","VIBRANT_AMG_counts_ERR8958869.tsv"
"4","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K23144","K23144; UDP-N-acetylglucosamine diphosphorylase / glucose-1-phosphate thymidylyltransferase / UDP-N-acetylgalactosamine diphosphorylase / glucosamine-1-phosphate N-acetyltransferase / galactosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.7.7.24 2.7.7.83 2.3.1.157 2.3.1.276]","VIBRANT_AMG_counts_ERR8958869.tsv"
"4","K00059","fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","VIBRANT_AMG_counts_ERR8958869.tsv"
"1","K21029","moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]","VIBRANT_AMG_counts_ERR8958869.tsv"
"AMG count","AMG KO","AMG KO name","VIBRANT_AMG_counts_ERR8958873.tsv"
"3","K00600","glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K21064","ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K08679","E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00147","proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K13038","coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01190","lacZ; beta-galactosidase [EC:3.2.1.23]","VIBRANT_AMG_counts_ERR8958873.tsv"
"8","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K21029","moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01950","E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00610","pyrI; aspartate carbamoyltransferase regulatory subunit","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K03183","ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K05942","E2.3.3.3; citrate (Re)-synthase [EC:2.3.3.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K03431","glmM; phosphoglucosamine mutase [EC:5.4.2.10]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01733","thrC; threonine synthase [EC:4.2.3.1]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01734","mgsA; methylglyoxal synthase [EC:4.2.3.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00145","argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00058","serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K11753","ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01911","menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00820","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K02563","murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01429","ureB; urease subunit beta [EC:3.5.1.5]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K03079","ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K02549","menC; O-succinylbenzoate synthase [EC:4.2.1.113]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K21147","moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K16011","algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K06920","queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]","VIBRANT_AMG_counts_ERR8958873.tsv"
"8","K22227","ahbD; heme synthase","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01432","AFMID; arylformamidase [EC:3.5.1.9]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01653","E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00971","manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","VIBRANT_AMG_counts_ERR8958873.tsv"
"3","K01737","queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K12960","mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01755","argH, ASL; argininosuccinate lyase [EC:4.3.2.1]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K06881","nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"3","K10026","queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K03736","eutC; ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01184","E3.2.1.15; polygalacturonase [EC:3.2.1.15]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K21672","ord; 2,4-diaminopentanoate dehydrogenase [EC:1.4.1.12 1.4.1.26]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K05350","bglB; beta-glucosidase [EC:3.2.1.21]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K07029","dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00297","metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K04487","iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00012","UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00602","purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K00789","metK; S-adenosylmethionine synthetase [EC:2.5.1.6]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K13522","K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K19956","sorE; L-sorbose 1-phosphate reductase [EC:1.1.1.-]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K00859","coaE; dephospho-CoA kinase [EC:2.7.1.24]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K04034","bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00020","mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K05349","bglX; beta-glucosidase [EC:3.2.1.21]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K00287","DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K18240","xanB2; chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01776","murI; glutamate racemase [EC:5.1.1.3]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K06167","phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00826","E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00821","argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K05601","hcp; hydroxylamine reductase [EC:1.7.99.1]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K08680","menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K12373","HEXA_B; hexosaminidase [EC:3.2.1.52]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00929","buk; butyrate kinase [EC:2.7.2.7]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01886","QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K02851","wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00018","hprA; glycerate dehydrogenase [EC:1.1.1.29]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00566","mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K12111","ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00912","lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]","VIBRANT_AMG_counts_ERR8958873.tsv"
"25","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]","VIBRANT_AMG_counts_ERR8958873.tsv"
"2","K01495","GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K07258","dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01784","galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K15633","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","VIBRANT_AMG_counts_ERR8958873.tsv"
"1","K01740","metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]","VIBRANT_AMG_counts_ERR8958873.tsv"
"AMG count","AMG KO","AMG KO name","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K11717","sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00559","SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K03271","gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K05601","hcp; hydroxylamine reductase [EC:1.7.99.1]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K01091","gph; phosphoglycolate phosphatase [EC:3.1.3.18]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01647","CS, gltA; citrate synthase [EC:2.3.3.1]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K01885","EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K03431","glmM; phosphoglucosamine mutase [EC:5.4.2.10]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00058","serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K06920","queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]","VIBRANT_AMG_counts_ERR8958875.tsv"
"3","K01939","purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K15971","tcmP, elmP; O-methyltransferase [EC:2.1.1.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K02495","hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K12111","ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00262","E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00077","panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K01950","E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K17716","capD; UDP-glucose 4-epimerase [EC:5.1.3.2]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K17462","yrrT; putative AdoMet-dependent methyltransferase [EC:2.1.1.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00134","GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","VIBRANT_AMG_counts_ERR8958875.tsv"
"38","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01008","selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K02851","wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01790","rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00764","purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00689","E2.4.1.5; dextransucrase [EC:2.4.1.5]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K00059","fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01897","ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01198","xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01432","AFMID; arylformamidase [EC:3.5.1.9]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K08744","CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K21672","ord; 2,4-diaminopentanoate dehydrogenase [EC:1.4.1.12 1.4.1.26]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K00763","pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00012","UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00619","argA; amino-acid N-acetyltransferase [EC:2.3.1.1]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00859","coaE; dephospho-CoA kinase [EC:2.7.1.24]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00868","pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00640","cysE; serine O-acetyltransferase [EC:2.3.1.30]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K20170","nicA1; nicotine oxidoreductase [EC:1.5.3.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01955","carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K18649","IMPL2; inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K03275","waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01012","bioB; biotin synthase [EC:2.8.1.6]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01591","pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]","VIBRANT_AMG_counts_ERR8958875.tsv"
"3","K04487","iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01854","glf; UDP-galactopyranose mutase [EC:5.4.99.9]","VIBRANT_AMG_counts_ERR8958875.tsv"
"2","K13522","K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01734","mgsA; methylglyoxal synthase [EC:4.2.3.3]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K03736","eutC; ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00657","speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K09758","asdA; aspartate 4-decarboxylase [EC:4.1.1.12]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00865","glxK, garK; glycerate 2-kinase [EC:2.7.1.165]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K00400","K00400; methyl coenzyme M reductase system, component A2","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K01652","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K21028","ynjE; molybdopterin synthase sulfurtransferase [EC:2.8.1.11]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K14340","K14340; mannosyltransferase [EC:2.4.1.-]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K07029","dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K15634","gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K03272","gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]","VIBRANT_AMG_counts_ERR8958875.tsv"
"1","K16881","K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]","VIBRANT_AMG_counts_ERR8958875.tsv"
